Record Length,15000,,Source,CH1,CH2
Sample Interval,40000.0000000000000,,Second,Volt,Volt
,,,44560000.00000000000,5.12000,4.08000
,,,44600000.00000000000,5.12000,4.08000
,,,44640000.00000000000,5.12000,4.12000
,,,44680000.00000000000,5.12000,4.12000
,,,44720000.00000000000,5.16000,4.12000
,,,44760000.00000000000,5.12000,4.08000
,,,44800000.00000000000,5.12000,4.12000
,,,44840000.00000000000,5.12000,4.08000
,,,44880000.00000000000,5.08000,4.08000
,,,44920000.00000000000,5.12000,4.12000
,,,44960000.00000000000,5.16000,4.08000
,,,45000000.00000000000,5.16000,4.08000
,,,45040000.00000000000,5.16000,4.08000
,,,45080000.00000000000,5.12000,4.08000
,,,45120000.00000000000,5.12000,4.08000
,,,45160000.00000000000,5.12000,4.08000
,,,45200000.00000000000,5.12000,4.12000
,,,45240000.00000000000,5.16000,4.12000
,,,45280000.00000000000,5.12000,4.12000
,,,45320000.00000000000,5.12000,4.12000
,,,45360000.00000000000,5.16000,4.04000
,,,45400000.00000000000,5.20000,4.08000
,,,45440000.00000000000,5.12000,4.08000
,,,45480000.00000000000,5.12000,4.12000
,,,45520000.00000000000,5.12000,4.08000
,,,45560000.00000000000,5.12000,4.04000
,,,45600000.00000000000,5.12000,4.08000
,,,45640000.00000000000,5.12000,4.16000
,,,45680000.00000000000,5.12000,4.12000
,,,45720000.00000000000,5.08000,4.08000
,,,45760000.00000000000,5.16000,4.08000
,,,45800000.00000000000,5.12000,4.12000
,,,45840000.00000000000,5.12000,4.12000
,,,45880000.00000000000,5.12000,4.12000
,,,45920000.00000000000,5.12000,4.12000
,,,45960000.00000000000,5.12000,4.12000
,,,46000000.00000000000,5.12000,4.04000
,,,46040000.00000000000,5.12000,4.12000
,,,46080000.00000000000,5.12000,4.12000
,,,46120000.00000000000,5.12000,4.12000
,,,46160000.00000000000,5.12000,4.12000
,,,46200000.00000000000,5.12000,4.08000
,,,46240000.00000000000,5.16000,4.08000
,,,46280000.00000000000,5.12000,4.12000
,,,46320000.00000000000,5.12000,4.08000
,,,46360000.00000000000,5.12000,4.08000
,,,46400000.00000000000,5.12000,4.12000
,,,46440000.00000000000,5.12000,4.04000
,,,46480000.00000000000,5.12000,4.08000
,,,46520000.00000000000,5.08000,4.04000
,,,46560000.00000000000,5.16000,4.12000
,,,46600000.00000000000,5.12000,4.08000
,,,46640000.00000000000,5.12000,4.08000
,,,46680000.00000000000,5.12000,4.12000
,,,46720000.00000000000,5.12000,4.12000
,,,46760000.00000000000,5.16000,4.12000
,,,46800000.00000000000,5.08000,4.08000
,,,46840000.00000000000,5.12000,4.08000
,,,46880000.00000000000,5.12000,4.12000
,,,46920000.00000000000,5.16000,4.08000
,,,46960000.00000000000,5.12000,4.08000
,,,47000000.00000000000,5.12000,4.08000
,,,47040000.00000000000,5.16000,4.08000
,,,47080000.00000000000,5.12000,4.12000
,,,47120000.00000000000,5.16000,4.12000
,,,47160000.00000000000,5.08000,4.12000
,,,47200000.00000000000,5.12000,4.08000
,,,47240000.00000000000,5.12000,4.12000
,,,47280000.00000000000,5.12000,4.08000
,,,47320000.00000000000,5.12000,4.12000
,,,47360000.00000000000,5.12000,4.12000
,,,47400000.00000000000,5.16000,4.12000
,,,47440000.00000000000,5.12000,4.12000
,,,47480000.00000000000,5.16000,4.12000
,,,47520000.00000000000,5.12000,4.12000
,,,47560000.00000000000,5.12000,4.12000
,,,47600000.00000000000,5.12000,4.12000
,,,47640000.00000000000,5.08000,4.12000
,,,47680000.00000000000,5.16000,4.12000
,,,47720000.00000000000,5.08000,4.12000
,,,47760000.00000000000,5.12000,4.08000
,,,47800000.00000000000,5.12000,4.08000
,,,47840000.00000000000,5.12000,4.08000
,,,47880000.00000000000,5.12000,4.12000
,,,47920000.00000000000,5.12000,4.08000
,,,47960000.00000000000,5.12000,4.08000
,,,48000000.00000000000,5.16000,4.08000
,,,48040000.00000000000,5.12000,4.08000
,,,48080000.00000000000,5.12000,4.08000
,,,48120000.00000000000,5.16000,4.12000
,,,48160000.00000000000,5.12000,4.12000
,,,48200000.00000000000,5.16000,4.12000
,,,48240000.00000000000,5.12000,4.12000
,,,48280000.00000000000,5.12000,4.12000
,,,48320000.00000000000,5.12000,4.08000
,,,48360000.00000000000,5.12000,4.08000
,,,48400000.00000000000,5.12000,4.08000
,,,48440000.00000000000,5.12000,4.04000
,,,48480000.00000000000,5.16000,4.08000
,,,48520000.00000000000,5.12000,4.12000
,,,48560000.00000000000,5.12000,4.04000
,,,48600000.00000000000,5.16000,4.12000
,,,48640000.00000000000,5.08000,4.08000
,,,48680000.00000000000,5.12000,4.08000
,,,48720000.00000000000,5.12000,4.08000
,,,48760000.00000000000,5.16000,4.12000
,,,48800000.00000000000,5.12000,4.12000
,,,48840000.00000000000,5.12000,4.08000
,,,48880000.00000000000,5.12000,4.12000
,,,48920000.00000000000,5.12000,4.08000
,,,48960000.00000000000,5.12000,4.08000
,,,49000000.00000000000,5.12000,4.08000
,,,49040000.00000000000,5.16000,4.12000
,,,49080000.00000000000,5.12000,4.04000
,,,49120000.00000000000,5.12000,4.08000
,,,49160000.00000000000,5.12000,4.12000
,,,49200000.00000000000,5.12000,4.08000
,,,49240000.00000000000,5.16000,4.08000
,,,49280000.00000000000,5.08000,4.12000
,,,49320000.00000000000,5.16000,4.12000
,,,49360000.00000000000,5.12000,4.12000
,,,49400000.00000000000,5.12000,4.12000
,,,49440000.00000000000,5.12000,4.12000
,,,49480000.00000000000,5.12000,4.08000
,,,49520000.00000000000,5.08000,4.12000
,,,49560000.00000000000,5.16000,4.12000
,,,49600000.00000000000,5.12000,4.12000
,,,49640000.00000000000,5.12000,4.08000
,,,49680000.00000000000,5.12000,4.12000
,,,49720000.00000000000,5.12000,4.12000
,,,49760000.00000000000,5.08000,4.12000
,,,49800000.00000000000,5.12000,4.08000
,,,49840000.00000000000,5.16000,4.08000
,,,49880000.00000000000,5.08000,4.08000
,,,49920000.00000000000,5.16000,4.08000
,,,49960000.00000000000,5.16000,4.08000
,,,50000000.00000000000,5.12000,4.08000
,,,50040000.00000000000,5.16000,4.04000
,,,50080000.00000000000,5.12000,4.12000
,,,50120000.00000000000,5.12000,4.08000
,,,50160000.00000000000,5.12000,4.12000
,,,50200000.00000000000,5.12000,4.08000
,,,50240000.00000000000,5.08000,4.12000
,,,50280000.00000000000,5.16000,4.08000
,,,50320000.00000000000,5.12000,4.12000
,,,50360000.00000000000,5.12000,4.08000
,,,50400000.00000000000,5.16000,4.08000
,,,50440000.00000000000,5.04000,4.12000
,,,50480000.00000000000,5.12000,4.12000
,,,50520000.00000000000,5.12000,4.12000
,,,50560000.00000000000,5.12000,4.12000
,,,50600000.00000000000,5.12000,4.12000
,,,50640000.00000000000,5.12000,4.12000
,,,50680000.00000000000,5.12000,4.08000
,,,50720000.00000000000,5.08000,4.12000
,,,50760000.00000000000,5.12000,4.08000
,,,50800000.00000000000,5.12000,4.12000
,,,50840000.00000000000,5.12000,4.04000
,,,50880000.00000000000,5.12000,4.08000
,,,50920000.00000000000,5.12000,4.12000
,,,50960000.00000000000,5.12000,4.08000
,,,51000000.00000000000,5.12000,4.08000
,,,51040000.00000000000,5.12000,4.08000
,,,51080000.00000000000,5.12000,4.08000
,,,51120000.00000000000,5.12000,4.08000
,,,51160000.00000000000,5.08000,4.08000
,,,51200000.00000000000,5.12000,4.08000
,,,51240000.00000000000,5.12000,4.08000
,,,51280000.00000000000,5.12000,4.12000
,,,51320000.00000000000,5.12000,4.12000
,,,51360000.00000000000,5.12000,4.12000
,,,51400000.00000000000,5.16000,4.08000
,,,51440000.00000000000,5.12000,4.12000
,,,51480000.00000000000,5.12000,4.12000
,,,51520000.00000000000,5.12000,4.12000
,,,51560000.00000000000,5.16000,4.12000
,,,51600000.00000000000,5.12000,4.12000
,,,51640000.00000000000,5.12000,4.12000
,,,51680000.00000000000,5.12000,4.08000
,,,51720000.00000000000,5.12000,4.12000
,,,51760000.00000000000,5.12000,4.08000
,,,51800000.00000000000,5.12000,4.08000
,,,51840000.00000000000,5.12000,4.12000
,,,51880000.00000000000,5.16000,4.08000
,,,51920000.00000000000,5.12000,4.08000
,,,51960000.00000000000,5.12000,4.08000
,,,52000000.00000000000,5.12000,4.12000
,,,52040000.00000000000,5.12000,4.12000
,,,52080000.00000000000,5.08000,4.08000
,,,52120000.00000000000,5.12000,4.08000
,,,52160000.00000000000,5.12000,4.12000
,,,52200000.00000000000,5.12000,4.08000
,,,52240000.00000000000,5.12000,4.08000
,,,52280000.00000000000,5.12000,4.12000
,,,52320000.00000000000,5.16000,4.04000
,,,52360000.00000000000,5.12000,4.12000
,,,52400000.00000000000,5.16000,4.12000
,,,52440000.00000000000,5.12000,4.12000
,,,52480000.00000000000,5.12000,4.12000
,,,52520000.00000000000,5.12000,4.12000
,,,52560000.00000000000,5.12000,4.08000
,,,52600000.00000000000,5.12000,4.08000
,,,52640000.00000000000,5.16000,4.16000
,,,52680000.00000000000,5.12000,4.12000
,,,52720000.00000000000,5.08000,4.08000
,,,52760000.00000000000,5.08000,4.12000
,,,52800000.00000000000,5.12000,4.12000
,,,52840000.00000000000,5.12000,4.12000
,,,52880000.00000000000,5.12000,4.12000
,,,52920000.00000000000,5.12000,4.12000
,,,52960000.00000000000,5.12000,4.12000
,,,53000000.00000000000,5.12000,4.12000
,,,53040000.00000000000,5.16000,4.08000
,,,53080000.00000000000,5.12000,4.08000
,,,53120000.00000000000,5.08000,4.12000
,,,53160000.00000000000,5.16000,4.04000
,,,53200000.00000000000,5.16000,4.12000
,,,53240000.00000000000,5.12000,4.12000
,,,53280000.00000000000,5.12000,4.12000
,,,53320000.00000000000,5.16000,4.08000
,,,53360000.00000000000,5.12000,4.12000
,,,53400000.00000000000,5.12000,4.08000
,,,53440000.00000000000,5.12000,4.12000
,,,53480000.00000000000,5.12000,4.08000
,,,53520000.00000000000,5.04000,4.12000
,,,53560000.00000000000,5.12000,4.08000
,,,53600000.00000000000,5.12000,4.12000
,,,53640000.00000000000,5.12000,4.12000
,,,53680000.00000000000,5.12000,4.08000
,,,53720000.00000000000,5.12000,4.08000
,,,53760000.00000000000,5.12000,4.12000
,,,53800000.00000000000,5.12000,4.08000
,,,53840000.00000000000,5.12000,4.12000
,,,53880000.00000000000,5.12000,4.08000
,,,53920000.00000000000,5.16000,4.12000
,,,53960000.00000000000,5.16000,4.12000
,,,54000000.00000000000,5.12000,4.12000
,,,54040000.00000000000,5.12000,4.08000
,,,54080000.00000000000,5.16000,4.12000
,,,54120000.00000000000,5.16000,4.12000
,,,54160000.00000000000,5.08000,4.12000
,,,54200000.00000000000,5.16000,4.12000
,,,54240000.00000000000,5.12000,4.04000
,,,54280000.00000000000,5.12000,4.08000
,,,54320000.00000000000,5.16000,4.08000
,,,54360000.00000000000,5.12000,4.12000
,,,54400000.00000000000,5.12000,4.08000
,,,54440000.00000000000,5.16000,4.12000
,,,54480000.00000000000,5.12000,4.08000
,,,54520000.00000000000,5.08000,4.08000
,,,54560000.00000000000,5.16000,4.08000
,,,54600000.00000000000,5.12000,4.08000
,,,54640000.00000000000,5.12000,4.12000
,,,54680000.00000000000,5.16000,4.12000
,,,54720000.00000000000,5.08000,4.12000
,,,54760000.00000000000,5.12000,4.12000
,,,54800000.00000000000,5.12000,4.12000
,,,54840000.00000000000,5.12000,4.08000
,,,54880000.00000000000,5.12000,4.12000
,,,54920000.00000000000,5.12000,4.08000
,,,54960000.00000000000,5.16000,4.08000
,,,55000000.00000000000,5.12000,4.12000
,,,55040000.00000000000,5.12000,4.12000
,,,55080000.00000000000,5.12000,4.12000
,,,55120000.00000000000,5.16000,4.12000
,,,55160000.00000000000,5.08000,4.12000
,,,55200000.00000000000,5.16000,4.08000
,,,55240000.00000000000,5.12000,4.12000
,,,55280000.00000000000,5.12000,4.12000
,,,55320000.00000000000,5.12000,4.08000
,,,55360000.00000000000,5.12000,4.12000
,,,55400000.00000000000,5.08000,4.12000
,,,55440000.00000000000,5.08000,4.08000
,,,55480000.00000000000,5.16000,4.04000
,,,55520000.00000000000,5.12000,4.04000
,,,55560000.00000000000,5.16000,4.08000
,,,55600000.00000000000,5.08000,4.12000
,,,55640000.00000000000,5.12000,4.12000
,,,55680000.00000000000,5.08000,4.08000
,,,55720000.00000000000,5.12000,4.12000
,,,55760000.00000000000,5.12000,4.12000
,,,55800000.00000000000,5.12000,4.08000
,,,55840000.00000000000,5.16000,4.08000
,,,55880000.00000000000,5.12000,4.04000
,,,55920000.00000000000,5.16000,4.12000
,,,55960000.00000000000,5.16000,4.12000
,,,56000000.00000000000,5.12000,4.12000
,,,56040000.00000000000,5.12000,4.12000
,,,56080000.00000000000,5.12000,4.08000
,,,56120000.00000000000,5.16000,4.04000
,,,56160000.00000000000,5.12000,4.08000
,,,56200000.00000000000,5.16000,4.08000
,,,56240000.00000000000,5.12000,4.12000
,,,56280000.00000000000,5.16000,4.12000
,,,56320000.00000000000,5.12000,4.08000
,,,56360000.00000000000,5.12000,4.12000
,,,56400000.00000000000,5.12000,4.12000
,,,56440000.00000000000,5.12000,4.08000
,,,56480000.00000000000,5.08000,4.08000
,,,56520000.00000000000,5.04000,4.08000
,,,56560000.00000000000,5.12000,4.12000
,,,56600000.00000000000,5.12000,4.12000
,,,56640000.00000000000,5.12000,4.12000
,,,56680000.00000000000,5.12000,4.08000
,,,56720000.00000000000,5.12000,4.12000
,,,56760000.00000000000,5.12000,4.12000
,,,56800000.00000000000,5.12000,4.12000
,,,56840000.00000000000,5.12000,4.12000
,,,56880000.00000000000,5.12000,4.08000
,,,56920000.00000000000,5.12000,4.12000
,,,56960000.00000000000,5.16000,4.12000
,,,57000000.00000000000,5.12000,4.12000
,,,57040000.00000000000,5.12000,4.12000
,,,57080000.00000000000,5.12000,4.12000
,,,57120000.00000000000,5.12000,4.08000
,,,57160000.00000000000,5.08000,4.08000
,,,57200000.00000000000,5.12000,4.12000
,,,57240000.00000000000,5.12000,4.08000
,,,57280000.00000000000,5.16000,4.12000
,,,57320000.00000000000,5.16000,4.12000
,,,57360000.00000000000,5.12000,4.08000
,,,57400000.00000000000,5.12000,4.12000
,,,57440000.00000000000,5.08000,4.08000
,,,57480000.00000000000,5.12000,4.12000
,,,57520000.00000000000,5.12000,4.08000
,,,57560000.00000000000,5.12000,4.12000
,,,57600000.00000000000,5.04000,4.12000
,,,57640000.00000000000,5.12000,4.12000
,,,57680000.00000000000,5.12000,4.08000
,,,57720000.00000000000,5.12000,4.12000
,,,57760000.00000000000,5.12000,4.08000
,,,57800000.00000000000,5.12000,4.08000
,,,57840000.00000000000,5.12000,4.12000
,,,57880000.00000000000,5.12000,4.12000
,,,57920000.00000000000,5.08000,4.12000
,,,57960000.00000000000,5.08000,4.12000
,,,58000000.00000000000,5.12000,4.08000
,,,58040000.00000000000,5.12000,4.12000
,,,58080000.00000000000,5.12000,4.08000
,,,58120000.00000000000,5.12000,4.04000
,,,58160000.00000000000,5.12000,4.12000
,,,58200000.00000000000,5.12000,4.12000
,,,58240000.00000000000,5.08000,4.12000
,,,58280000.00000000000,5.16000,4.12000
,,,58320000.00000000000,5.12000,4.12000
,,,58360000.00000000000,5.12000,4.12000
,,,58400000.00000000000,5.08000,4.08000
,,,58440000.00000000000,5.12000,4.12000
,,,58480000.00000000000,5.12000,4.08000
,,,58520000.00000000000,5.12000,4.08000
,,,58560000.00000000000,5.16000,4.08000
,,,58600000.00000000000,5.08000,4.12000
,,,58640000.00000000000,5.12000,4.08000
,,,58680000.00000000000,5.12000,4.12000
,,,58720000.00000000000,5.08000,4.12000
,,,58760000.00000000000,5.16000,4.08000
,,,58800000.00000000000,5.16000,4.08000
,,,58840000.00000000000,5.12000,4.12000
,,,58880000.00000000000,5.12000,4.12000
,,,58920000.00000000000,5.12000,4.12000
,,,58960000.00000000000,5.16000,4.12000
,,,59000000.00000000000,5.12000,4.16000
,,,59040000.00000000000,5.12000,4.08000
,,,59080000.00000000000,5.16000,4.12000
,,,59120000.00000000000,5.12000,4.12000
,,,59160000.00000000000,5.12000,4.12000
,,,59200000.00000000000,5.12000,4.12000
,,,59240000.00000000000,5.12000,4.12000
,,,59280000.00000000000,5.12000,4.12000
,,,59320000.00000000000,5.12000,4.08000
,,,59360000.00000000000,5.12000,4.12000
,,,59400000.00000000000,5.12000,4.08000
,,,59440000.00000000000,5.12000,4.12000
,,,59480000.00000000000,5.08000,4.12000
,,,59520000.00000000000,5.08000,4.08000
,,,59560000.00000000000,5.12000,4.12000
,,,59600000.00000000000,5.12000,4.12000
,,,59640000.00000000000,5.12000,4.08000
,,,59680000.00000000000,5.12000,4.08000
,,,59720000.00000000000,5.12000,4.08000
,,,59760000.00000000000,5.12000,4.12000
,,,59800000.00000000000,5.16000,4.04000
,,,59840000.00000000000,5.12000,4.12000
,,,59880000.00000000000,5.12000,4.12000
,,,59920000.00000000000,5.16000,4.12000
,,,59960000.00000000000,5.16000,4.12000
,,,60000000.00000000000,5.08000,4.12000
,,,60040000.00000000000,5.12000,4.12000
,,,60080000.00000000000,5.12000,4.08000
,,,60120000.00000000000,5.12000,4.12000
,,,60160000.00000000000,5.12000,4.08000
,,,60200000.00000000000,5.12000,4.12000
,,,60240000.00000000000,5.12000,4.08000
,,,60280000.00000000000,5.12000,4.08000
,,,60320000.00000000000,5.12000,4.12000
,,,60360000.00000000000,5.08000,4.08000
,,,60400000.00000000000,5.08000,4.12000
,,,60440000.00000000000,5.12000,4.12000
,,,60480000.00000000000,5.08000,4.12000
,,,60520000.00000000000,5.12000,4.12000
,,,60560000.00000000000,5.12000,4.08000
,,,60600000.00000000000,5.16000,4.08000
,,,60640000.00000000000,5.08000,4.12000
,,,60680000.00000000000,5.12000,4.12000
,,,60720000.00000000000,5.12000,4.08000
,,,60760000.00000000000,5.12000,4.08000
,,,60800000.00000000000,5.16000,4.12000
,,,60840000.00000000000,5.08000,4.12000
,,,60880000.00000000000,5.12000,4.12000
,,,60920000.00000000000,5.16000,4.12000
,,,60960000.00000000000,5.16000,4.12000
,,,61000000.00000000000,5.12000,4.08000
,,,61040000.00000000000,5.12000,4.12000
,,,61080000.00000000000,5.12000,4.12000
,,,61120000.00000000000,5.12000,4.12000
,,,61160000.00000000000,5.12000,4.12000
,,,61200000.00000000000,5.12000,4.12000
,,,61240000.00000000000,5.08000,4.12000
,,,61280000.00000000000,5.12000,4.08000
,,,61320000.00000000000,5.16000,4.08000
,,,61360000.00000000000,5.12000,4.12000
,,,61400000.00000000000,5.08000,4.12000
,,,61440000.00000000000,5.16000,4.08000
,,,61480000.00000000000,5.08000,4.12000
,,,61520000.00000000000,5.12000,4.04000
,,,61560000.00000000000,5.08000,4.12000
,,,61600000.00000000000,5.12000,4.08000
,,,61640000.00000000000,5.08000,4.08000
,,,61680000.00000000000,5.12000,4.12000
,,,61720000.00000000000,5.08000,4.12000
,,,61760000.00000000000,5.16000,4.08000
,,,61800000.00000000000,5.12000,4.12000
,,,61840000.00000000000,5.12000,4.12000
,,,61880000.00000000000,5.12000,4.12000
,,,61920000.00000000000,5.12000,4.12000
,,,61960000.00000000000,5.12000,4.12000
,,,62000000.00000000000,5.12000,4.08000
,,,62040000.00000000000,5.12000,4.08000
,,,62080000.00000000000,5.12000,4.12000
,,,62120000.00000000000,5.12000,4.08000
,,,62160000.00000000000,5.12000,4.12000
,,,62200000.00000000000,5.16000,4.04000
,,,62240000.00000000000,5.12000,4.12000
,,,62280000.00000000000,5.16000,4.12000
,,,62320000.00000000000,5.12000,4.08000
,,,62360000.00000000000,5.16000,4.08000
,,,62400000.00000000000,5.08000,4.08000
,,,62440000.00000000000,5.12000,4.04000
,,,62480000.00000000000,5.12000,4.08000
,,,62520000.00000000000,5.12000,4.08000
,,,62560000.00000000000,5.12000,4.12000
,,,62600000.00000000000,5.08000,4.12000
,,,62640000.00000000000,5.12000,4.08000
,,,62680000.00000000000,5.12000,4.12000
,,,62720000.00000000000,5.12000,4.12000
,,,62760000.00000000000,5.12000,4.08000
,,,62800000.00000000000,5.12000,4.12000
,,,62840000.00000000000,5.12000,4.04000
,,,62880000.00000000000,5.08000,4.12000
,,,62920000.00000000000,5.12000,4.08000
,,,62960000.00000000000,5.12000,4.12000
,,,63000000.00000000000,5.12000,4.12000
,,,63040000.00000000000,5.12000,4.12000
,,,63080000.00000000000,5.16000,4.12000
,,,63120000.00000000000,5.12000,4.12000
,,,63160000.00000000000,5.12000,4.08000
,,,63200000.00000000000,5.16000,4.08000
,,,63240000.00000000000,5.12000,4.12000
,,,63280000.00000000000,5.12000,4.16000
,,,63320000.00000000000,5.12000,4.08000
,,,63360000.00000000000,5.16000,4.08000
,,,63400000.00000000000,5.12000,4.08000
,,,63440000.00000000000,5.12000,4.08000
,,,63480000.00000000000,5.16000,4.08000
,,,63520000.00000000000,5.12000,4.08000
,,,63560000.00000000000,5.12000,4.12000
,,,63600000.00000000000,5.04000,4.12000
,,,63640000.00000000000,5.12000,4.08000
,,,63680000.00000000000,5.12000,4.12000
,,,63720000.00000000000,5.12000,4.12000
,,,63760000.00000000000,5.12000,4.04000
,,,63800000.00000000000,5.12000,4.12000
,,,63840000.00000000000,5.08000,4.12000
,,,63880000.00000000000,5.12000,4.12000
,,,63920000.00000000000,5.12000,4.12000
,,,63960000.00000000000,5.12000,4.12000
,,,64000000.00000000000,5.12000,4.16000
,,,64040000.00000000000,5.12000,4.12000
,,,64080000.00000000000,5.12000,4.08000
,,,64120000.00000000000,5.16000,4.12000
,,,64160000.00000000000,5.12000,4.08000
